Benchmark,Over-approx.,,Complete,,
,Result,Time,Result,Time
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.28_start_1.0_1.8_epsilon_0.01.vnnlib],False,4.9854013140011375,False,4.5491367430004175
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.29_start_1.0_1.8_epsilon_0.01.vnnlib],False,4.968999662998613,False,4.508605274000729
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.32_start_1.0_1.8_epsilon_0.01.vnnlib],False,4.466720050000731,False,4.3936395030013955
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.33_start_1.0_1.8_epsilon_0.01.vnnlib],False,4.7613673390005715,False,4.797151054999631
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.35_start_1.0_1.8_epsilon_0.01.vnnlib],False,5.293705947999115,False,4.990475397000409
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.37_start_1.0_1.8_epsilon_0.01.vnnlib],False,5.409044650999931,False,4.483669168999768
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.39_start_1.0_1.8_epsilon_0.01.vnnlib],False,4.463255601000128,False,5.0404301609996764
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.41_start_1.0_1.8_epsilon_0.01.vnnlib],False,5.522249786999964,False,10.74898348699935
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.44_start_1.0_1.8_epsilon_0.01.vnnlib],False,4.542315286998928,False,4.904060364000543
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.45_start_1.0_1.8_epsilon_0.01.vnnlib],False,4.861711052999453,False,4.909895316000984
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.47_start_1.0_1.8_epsilon_0.01.vnnlib],False,4.905641844999991,False,4.508340213998963
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.50_start_1.0_1.8_epsilon_0.01.vnnlib],False,4.523321963999479,False,4.223708669000189
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.51_start_1.0_1.8_epsilon_0.01.vnnlib],False,23.55009491400051,False,4.274370062999878
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.54_start_1.0_1.8_epsilon_0.01.vnnlib],False,5.242014653000297,False,4.719516432000091
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.55_start_1.0_1.8_epsilon_0.01.vnnlib],False,5.185419247000027,False,3.70595362000131
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.58_start_1.0_1.8_epsilon_0.01.vnnlib],False,5.258589850000135,False,4.288545084998987
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.59_start_1.0_1.8_epsilon_0.01.vnnlib],False,4.843179055998917,False,4.883899386000849
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.61_start_1.0_1.8_epsilon_0.01.vnnlib],False,4.761332682001012,False,4.705736808999063
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.64_start_1.0_1.8_epsilon_0.01.vnnlib],False,5.484578937001061,False,4.265822176001166
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.65_start_1.0_1.8_epsilon_0.01.vnnlib],False,5.171278949001135,False,4.229375169999912
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.67_start_1.0_1.8_epsilon_0.01.vnnlib],False,5.5661988419997215,False,4.368200146998788
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.70_start_1.0_1.8_epsilon_0.01.vnnlib],False,5.621304922999116,False,4.041940541999793
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.72_start_1.0_1.8_epsilon_0.01.vnnlib],False,5.18385850499908,False,3.791113064000456
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.74_start_1.0_1.8_epsilon_0.01.vnnlib],False,4.8956405950011685,False,4.14289921999989
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.76_start_1.0_1.8_epsilon_0.01.vnnlib],False,5.2881007449996105,False,4.136249920999035
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.78_start_1.0_1.8_epsilon_0.01.vnnlib],False,5.389167349998388,False,4.09273886200026
