Benchmark,Over-approx.,,Complete,,
,Result,Time,Result,Time
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.00_start_1.8_0.15_epsilon_0.01.vnnlib],True,3.33111961800023,True,3.378141146999951
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.00_start_1.8_1.8_epsilon_0.01.vnnlib],True,8.526230102000227,True,3.2347282479995556
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.01_start_0.1_1.0_epsilon_0.01.vnnlib],True,3.3141271949998554,True,3.5952286269994147
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.01_start_1.8_0.15_epsilon_0.01.vnnlib],True,3.5082844509997813,True,3.6101810410000326
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.01_start_1.8_1.0_epsilon_0.01.vnnlib],True,3.6152126580000186,True,3.328686894999919
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.02_start_0.1_0.15_epsilon_0.01.vnnlib],True,3.752371220999521,True,3.3315157819997694
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.02_start_0.1_1.0_epsilon_0.01.vnnlib],True,3.6889486549998765,True,2.969316257999708
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.02_start_0.1_1.8_epsilon_0.01.vnnlib],True,3.142044678000275,True,3.736322828000084
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.02_start_1.8_1.0_epsilon_0.01.vnnlib],True,3.0310879849994308,False,4.051203717000135
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.02_start_1.8_1.8_epsilon_0.01.vnnlib],True,3.330263159000424,True,3.2309543270002905
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.03_start_0.1_1.0_epsilon_0.01.vnnlib],True,2.911039652999534,True,3.3411825100001806
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.03_start_1.8_1.0_epsilon_0.01.vnnlib],False,3.3187379290002355,False,3.299566557999242
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.04_start_0.1_1.0_epsilon_0.01.vnnlib],True,3.1863772209999297,True,3.015985453000212
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.04_start_1.8_0.15_epsilon_0.01.vnnlib],True,3.3277389590002713,True,3.71810792999986
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.05_start_1.8_1.0_epsilon_0.01.vnnlib],True,3.0836742270003015,True,3.4498148289994788
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.05_start_1.8_1.8_epsilon_0.01.vnnlib],True,3.315465079000205,True,3.5934639679999236
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.06_start_1.8_0.15_epsilon_0.01.vnnlib],True,3.193543454999599,True,3.3426649740003995
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.07_start_1.8_0.15_epsilon_0.01.vnnlib],True,3.072145258999626,True,2.9524210099998527
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.07_start_1.8_1.0_epsilon_0.01.vnnlib],True,3.4033974159992795,True,2.8738675049999074
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.08_start_1.8_1.0_epsilon_0.01.vnnlib],True,3.3545804469995346,True,3.180273525999837
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.08_start_1.8_1.8_epsilon_0.01.vnnlib],True,3.3112782339994737,True,3.0880178160005016
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.10_start_1.8_0.15_epsilon_0.01.vnnlib],True,3.3765800310002305,True,3.9560013689997504
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.10_start_1.8_1.0_epsilon_0.01.vnnlib],True,3.082349269000588,True,3.1386995370003206
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.10_start_1.8_1.8_epsilon_0.01.vnnlib],False,3.3543590339995717,False,4.132835198999601
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.11_start_1.8_0.15_epsilon_0.01.vnnlib],True,2.942175508999753,True,3.35594202700031
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.12_start_1.8_1.0_epsilon_0.01.vnnlib],True,3.057626954000625,True,9.50610611600041
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.13_start_1.8_1.8_epsilon_0.01.vnnlib],True,4.157302818000062,True,2.8699986559995523
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.14_start_1.8_0.15_epsilon_0.01.vnnlib],True,3.4084303190002174,True,3.9031780650002474
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.14_start_1.8_1.0_epsilon_0.01.vnnlib],True,3.77808478299994,True,4.488918598000055
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.15_start_1.8_0.15_epsilon_0.01.vnnlib],True,3.6155147159997796,True,3.064004632000433
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.16_start_1.8_1.8_epsilon_0.01.vnnlib],True,3.259520015999442,True,3.3339152459993784
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.17_start_1.8_0.15_epsilon_0.01.vnnlib],True,3.3731411099997786,True,3.480458137999449
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.17_start_1.8_1.0_epsilon_0.01.vnnlib],True,3.3285518660004527,True,3.1359655429996565
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.19_start_1.8_1.0_epsilon_0.01.vnnlib],True,3.6527593569999226,True,3.274449290999655
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.19_start_1.8_1.8_epsilon_0.01.vnnlib],True,3.401507575999858,True,8.8947614839999
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.20_start_1.8_0.15_epsilon_0.01.vnnlib],True,8.256248232999496,True,3.840633646999777
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.22_start_1.8_0.15_epsilon_0.01.vnnlib],True,3.6078318170002603,True,3.062901770999815
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.22_start_1.8_1.0_epsilon_0.01.vnnlib],True,3.490729805999763,True,9.337090732999968
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.23_start_1.8_0.15_epsilon_0.01.vnnlib],True,3.220868897999935,True,2.832985956999437
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.23_start_1.8_1.8_epsilon_0.01.vnnlib],True,4.114036570999815,True,9.274085545999696
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.24_start_1.8_1.0_epsilon_0.01.vnnlib],True,3.392996597000092,True,4.033370819999618
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.25_start_1.8_0.15_epsilon_0.01.vnnlib],True,10.063362441000208,True,3.0379360380002254
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.26_start_1.8_1.8_epsilon_0.01.vnnlib],True,3.544326276999527,True,3.710000616000798
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.27_start_1.8_0.15_epsilon_0.01.vnnlib],True,3.386117173999992,True,3.7329939329993067
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.27_start_1.8_1.0_epsilon_0.01.vnnlib],True,3.3021902509999563,True,3.2318997869997474
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.29_start_1.8_1.8_epsilon_0.01.vnnlib],True,8.986098795999169,True,9.191029182999955
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.30_start_1.8_0.15_epsilon_0.01.vnnlib],True,3.192085376999785,True,3.1149819299998853
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.30_start_1.8_1.0_epsilon_0.01.vnnlib],True,3.6918401639995864,True,3.497513481999704
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.32_start_1.8_0.15_epsilon_0.01.vnnlib],True,3.3166958779993365,True,3.8358244189994366
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.32_start_1.8_1.0_epsilon_0.01.vnnlib],True,3.3803027539997856,True,3.505844111999977
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.33_start_1.8_0.15_epsilon_0.01.vnnlib],True,3.8322172039997895,True,3.9049209119993975
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.33_start_1.8_1.8_epsilon_0.01.vnnlib],True,8.917919913000333,True,3.757260407999638
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.35_start_1.8_0.15_epsilon_0.01.vnnlib],True,3.3274097299999994,True,3.459233683999628
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.35_start_1.8_1.0_epsilon_0.01.vnnlib],True,3.473591861999921,True,3.17373831399982
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.36_start_1.8_1.8_epsilon_0.01.vnnlib],True,3.7338768760000676,True,3.304126944000018
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.37_start_1.8_0.15_epsilon_0.01.vnnlib],True,3.2865157340002042,True,3.252027829000326
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.38_start_1.8_1.0_epsilon_0.01.vnnlib],True,3.9118737959997816,True,3.355202054000074
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.39_start_1.8_0.15_epsilon_0.01.vnnlib],True,3.168469207000271,True,3.6520934720001605
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.40_start_1.8_1.8_epsilon_0.01.vnnlib],True,3.7084783840000455,True,3.570513190999918
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.41_start_1.8_1.0_epsilon_0.01.vnnlib],True,3.475367738999921,True,3.5031747130005897
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.42_start_1.8_0.15_epsilon_0.01.vnnlib],True,3.47789486199963,True,3.5422106100004385
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.43_start_1.8_0.15_epsilon_0.01.vnnlib],True,3.438055534000341,True,3.410687585999767
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.43_start_1.8_1.8_epsilon_0.01.vnnlib],True,3.516976357999738,True,9.03912887000024
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.44_start_1.8_1.0_epsilon_0.01.vnnlib],True,3.2768558090001534,True,8.938310807000562
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.45_start_1.8_0.15_epsilon_0.01.vnnlib],True,8.939338019999923,True,3.3420756330006043
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.47_start_1.8_0.15_epsilon_0.01.vnnlib],False,3.8625804019993666,False,8.886247419000028
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.47_start_1.8_1.0_epsilon_0.01.vnnlib],True,3.426706667999497,True,3.063730455000041
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.47_start_1.8_1.8_epsilon_0.01.vnnlib],True,3.8624599820004732,True,3.554857451999851
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.49_start_1.8_0.15_epsilon_0.01.vnnlib],False,3.4163290910000796,False,3.49548329100071
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.50_start_1.8_1.0_epsilon_0.01.vnnlib],True,3.728601703000095,True,3.555226010000297
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.50_start_1.8_1.8_epsilon_0.01.vnnlib],True,3.5040829019999364,True,4.207892579000145
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.52_start_1.8_0.15_epsilon_0.01.vnnlib],False,3.632651645999431,False,3.9292201790003674
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.53_start_1.8_1.0_epsilon_0.01.vnnlib],True,3.9410091729996566,True,3.3013414460001513
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.54_start_1.8_0.15_epsilon_0.01.vnnlib],False,9.317871647000175,False,3.40239536900026
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.54_start_1.8_1.8_epsilon_0.01.vnnlib],True,3.338207314999636,True,3.393405377999443
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.55_start_1.8_0.15_epsilon_0.01.vnnlib],True,3.3830041649998748,True,3.517245256000024
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.56_start_1.8_1.0_epsilon_0.01.vnnlib],True,3.4829533530000845,True,3.164002709999295
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.57_start_1.8_0.15_epsilon_0.01.vnnlib],False,3.8123041789995114,False,3.9721392090004883
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.57_start_1.8_1.8_epsilon_0.01.vnnlib],True,3.7567739139994956,True,3.6492567120003514
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.59_start_1.8_0.15_epsilon_0.01.vnnlib],False,3.659066637000251,False,3.4577221569998073
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.59_start_1.8_1.0_epsilon_0.01.vnnlib],True,3.58963648200006,True,3.6622548129998904
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.60_start_1.8_1.8_epsilon_0.01.vnnlib],True,3.691862546000266,True,3.8207067000003008
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.62_start_1.8_0.15_epsilon_0.01.vnnlib],False,3.6574476220002907,False,3.1032243820000076
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.62_start_1.8_1.0_epsilon_0.01.vnnlib],True,3.8467177269994863,True,3.9735666650003623
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.63_start_1.8_0.15_epsilon_0.01.vnnlib],True,3.589530772999751,True,3.4827415620002284
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.63_start_1.8_1.8_epsilon_0.01.vnnlib],True,3.4381272740001805,True,3.16166799200073
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.64_start_1.8_1.0_epsilon_0.01.vnnlib],False,3.666123720999167,False,3.6217972560007183
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.65_start_1.8_0.15_epsilon_0.01.vnnlib],True,3.7050506639998275,True,4.387788869999895
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.66_start_1.8_1.8_epsilon_0.01.vnnlib],True,4.13562409899987,True,3.7851264889995946
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.67_start_1.8_1.0_epsilon_0.01.vnnlib],True,3.605541182999332,True,3.708792983999956
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.68_start_1.8_0.15_epsilon_0.01.vnnlib],False,3.5292031420003696,False,9.870148707000226
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.69_start_1.8_0.15_epsilon_0.01.vnnlib],True,3.5787348160001784,True,3.1668835380005476
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.69_start_1.8_1.0_epsilon_0.01.vnnlib],True,4.323102874000142,True,9.164467497999794
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.69_start_1.8_1.8_epsilon_0.01.vnnlib],True,3.7619898420007303,True,4.119288398999743
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.71_start_1.8_1.0_epsilon_0.01.vnnlib],False,4.35266344899992,False,3.611014267000428
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.71_start_1.8_1.8_epsilon_0.01.vnnlib],True,3.878378338999937,True,4.1940431180000814
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.72_start_1.8_0.15_epsilon_0.01.vnnlib],False,3.739431527999841,False,3.8521660590004103
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.73_start_1.8_0.15_epsilon_0.01.vnnlib],True,3.6968542690001414,True,3.7069249249998393
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.73_start_1.8_1.0_epsilon_0.01.vnnlib],False,3.5247686560005604,False,3.754777473000104
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.73_start_1.8_1.8_epsilon_0.01.vnnlib],True,3.33201374500004,True,3.2932249510004112
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.75_start_1.8_0.15_epsilon_0.01.vnnlib],True,3.4034722300002613,True,3.766393828999753
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.75_start_1.8_1.8_epsilon_0.01.vnnlib],True,3.0642896169993037,True,3.799901231000149
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.76_start_1.8_1.0_epsilon_0.01.vnnlib],True,3.6830684039996413,True,3.388201067999944
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.78_start_1.8_0.15_epsilon_0.01.vnnlib],True,3.465665867000098,True,3.493544216999908
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.78_start_1.8_1.0_epsilon_0.01.vnnlib],False,3.3889097060000495,False,3.2724775079996107
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_y_equals_1.78_start_1.8_1.8_epsilon_0.01.vnnlib],True,4.184727502999522,True,3.4402273650002826
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.17_start_1.0_0.15_epsilon_0.01.vnnlib],False,3.961204539999926,False,3.0480571770003735
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.20_start_1.0_0.15_epsilon_0.01.vnnlib],False,3.367540246000317,False,3.281351868999991
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.22_start_1.0_0.15_epsilon_0.01.vnnlib],False,8.844978971999808,False,4.012575937999827
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.23_start_1.0_0.15_epsilon_0.01.vnnlib],False,3.39512096100043,False,3.356350152000232
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.26_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.0620676769995043,True,3.494359142999201
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.28_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.430570845999682,True,3.390253684000527
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.29_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.1052954480001063,True,3.440928616999372
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.31_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.377606875999845,True,3.72024244000022
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.35_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.3273192979995656,True,3.409868935999839
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.37_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.5512988529999348,True,3.4576000389997716
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.39_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.2657307580002453,True,3.6831626610000967
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.41_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.6128957599994465,True,3.0445189860001847
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.43_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.955057133000082,True,9.315812627000014
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.46_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.499849068000003,True,3.6376249280001502
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.48_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.099071085000105,True,3.3956521760001124
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.50_start_1.0_0.15_epsilon_0.01.vnnlib],True,4.305920022999999,True,3.4718263699996896
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.53_start_1.0_0.15_epsilon_0.01.vnnlib],True,4.007687054999224,True,9.25707394300025
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.55_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.3361402440004895,True,9.235904979000225
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.57_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.3403617889998714,True,9.366043435999927
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.59_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.274491773000591,True,3.303234181999869
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.60_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.3783611879998716,True,3.2481273500006864
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.62_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.5499244499997076,True,3.089256039999782
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.63_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.2811526569994385,True,3.2876824029999625
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.65_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.3555671800004347,True,3.4713414090001606
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.66_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.567411173000437,True,3.482934534999913
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.67_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.046523879999768,True,3.6552490089998173
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.70_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.090471851000075,True,3.9109950969996135
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.71_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.569256179000149,True,3.2849579080002513
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.73_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.3846851119997154,True,3.8369063139998616
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.75_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.542675768000663,True,3.621272119999958
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.77_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.3149205919999076,True,3.934618691000651
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.79_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.6672398850005266,True,4.877846675999535
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.81_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.211859512999581,True,3.6148356909998256
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.83_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.942363328000283,True,3.7309245669994198
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.85_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.28758875099993,True,3.694436843999938
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.87_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.2138491680007064,True,3.791577278000659
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.89_start_1.0_0.15_epsilon_0.01.vnnlib],True,9.294031444000211,True,4.166954302999329
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.91_start_1.0_0.15_epsilon_0.01.vnnlib],True,5.278055693000169,True,4.560165167999912
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.93_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.797260090999771,True,3.96545407099984
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.95_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.8155821749996903,True,3.8635127790003025
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.97_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.8139901069998814,True,3.3183379599995533
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_0.99_start_1.0_0.15_epsilon_0.01.vnnlib],True,3.4838747449994116,True,3.6046742339995035
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.02_start_1.0_1.8_epsilon_0.01.vnnlib],True,3.4219714110004134,True,3.5412847669995244
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.04_start_1.0_1.8_epsilon_0.01.vnnlib],True,3.632138677000512,True,3.6424195540002984
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.06_start_1.0_1.8_epsilon_0.01.vnnlib],True,3.4596225320001395,True,3.411948596000002
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.08_start_1.0_1.8_epsilon_0.01.vnnlib],True,4.130111581999699,True,3.0017565739999554
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.10_start_1.0_1.8_epsilon_0.01.vnnlib],True,3.5033447159994466,True,3.6367034619997867
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.12_start_1.0_1.8_epsilon_0.01.vnnlib],True,3.3356846000006044,True,3.531155697000031
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.14_start_1.0_1.8_epsilon_0.01.vnnlib],True,3.2396798290001243,True,3.5722724329998528
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.16_start_1.0_1.8_epsilon_0.01.vnnlib],True,3.7272389179997845,True,10.116165199000534
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.18_start_1.0_1.8_epsilon_0.01.vnnlib],True,3.369902809999985,True,3.2015340560001277
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.20_start_1.0_1.8_epsilon_0.01.vnnlib],True,9.267473524000707,True,4.410819116000312
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.22_start_1.0_1.8_epsilon_0.01.vnnlib],True,3.238801849000083,True,3.308122612000261
[sac_kin_discrete2d_complex_wo_tanh_440reward - obs_act_z_equals_1.23_start_1.0_1.8_epsilon_0.01.vnnlib],True,3.2078177469993534,True,3.4871608989997185
